NQUEST,Y,CN,CD1,CD2,CD,C,S
39032,20820,16600,0,0,0,16600,4220
39037,29370.192378,12000,30000,0,30000,42000,-12629.80762
39052,45844,15936,0,0,0,15936,29908
39053,59855,24600,0,0,0,24600,35255
39055,65979.157328,20400,0,0,0,20400,45579.157328
39056,72358.334499,38600,0,1000,1000,39600,32758.334499
39057,95753.299512,37000,0,0,0,37000,58753.299512
39058,65108,40320,0,0,0,40320,24788
39060,21976,20400,0,0,0,20400,1576
39061,95000.03979,129600,0,3000,3000,132600,-37599.96021
39063,25160,18000,0,0,0,18000,7160
39083,43450,37200,0,0,0,37200,6250
39085,69868.043973,32400,0,1000,1000,33400,36468.043973
39086,144172,57600,0,6000,6000,63600,80572
39094,40600,36000,0,0,0,36000,4600
39095,101458.302,50500,0,0,0,50500,50958.301998
39096,43329,38400,0,700,700,39100,4229
39099,43226,30000,0,0,0,30000,13226
39108,24286,25320,0,0,0,25320,-1034
39111,22131.638242,16800,0,0,0,16800,5331.6382422
39113,23775,32400,0,0,0,32400,-8625
39119,106054,80400,0,0,0,80400,25654
39125,71908.2,57600,25000,300,25300,82900,-10991.8
39126,51813.307837,20040,0,0,0,20040,31773.307837
39129,51534.093127,30000,0,0,0,30000,21534.093127
39206,14453.509838,26464,-3000,0,-3000,23464,-9010.490162
39207,40504.4,30600,0,0,0,30600,9904.4
39217,46418.846917,29700,0,0,0,29700,16718.846917
39218,73293.609365,38400,0,1500,1500,39900,33393.609365
39219,76412.259397,39090.259397,0,2000,2000,41090.259397,35322
39224,52000,33600,0,0,0,33600,18400
39225,64488,44400,12000,1500,13500,57900,6588
39226,42194.489987,27400,0,0,0,27400,14794.489987
39227,58049,36000,0,0,0,36000,22049
39229,66400,31200,0,0,0,31200,35200
39232,53015.600526,21600,7000,0,7000,28600,24415.600526
39242,68152,54100,0,200,200,54300,13852
39248,30464,25800,6500,0,6500,32300,-1836
39255,18110,10200,0,0,0,10200,7910
39259,33144,22800,0,0,0,22800,10344
39278,134087.01524,36000,4000,5000,9000,45000,89087.015241
39284,87186,38400,7500,600,8100,46500,40686
39285,101379,66000,0,0,0,66000,35379
39291,17878,13200,0,0,0,13200,4678
39313,48919.178227,31200,0,0,0,31200,17719.178227
39317,82700,42000,0,8000,8000,50000,32700
39318,461808,9000,40000,0,40000,49000,412808
39320,38209.206988,13300,0,0,0,13300,24909.206988
39327,48660,36800,0,1000,1000,37800,10860
39346,35608,35100,0,0,0,35100,508
39351,4225,6300,0,0,0,6300,-2075
39352,46782,34800,0,0,0,34800,11982
39356,49518,39200,19000,0,19000,58200,-8682
39384,48195.12191,33600,0,0,0,33600,14595.12191
39405,106002,72050,0,0,0,72050,33952
39411,94842.781635,99000,0,2000,2000,101000,-6157.218365
39433,35194.174406,22474.174406,0,0,0,22474.174406,12720
39434,32270,24000,0,0,0,24000,8270
39436,55228,37200,0,0,0,37200,18028
39441,86568,30000,11000,0,11000,41000,45568
39446,19780,15600,0,0,0,15600,4180
39447,34132,15600,0,0,0,15600,18532
39450,25440.709496,22157.709496,0,0,0,22157.709496,3283
39451,100740,26900,0,0,0,26900,73840
39466,50324,36500,0,0,0,36500,13824
39467,19403.033377,12000,0,0,0,12000,7403.0333767
39474,47760.83393,23500,0,0,0,23500,24260.83393
39476,39507.721998,13200,0,0,0,13200,26307.721998
39485,82612,72000,0,0,0,72000,10612
39486,20058.4,34800,3600,3500,7100,41900,-21841.6
39488,64216,62400,20000,0,20000,82400,-18184
39491,101019.36659,39600,8000,0,8000,47600,53419.366591
39496,82098,48500,0,0,0,48500,33598
39497,41655.2,31200,250,15000,15250,46450,-4794.8
39533,85899.714839,46400,0,0,0,46400,39499.714839
39538,61901.606641,38400,22500,0,22500,60900,1001.606641
39539,19953.964681,13103.964681,0,0,0,13103.964681,6850
39540,30397.162871,21600,0,0,0,21600,8797.162871
39541,25752,13800,0,0,0,13800,11952
39542,19000,21000,0,0,0,21000,-2000
39543,35660,19200,0,300,300,19500,16160
39545,9249.7846954,4949.7846954,0,0,0,4949.7846954,4300
39546,46561.22127,14161.22127,0,0,0,14161.22127,32400
39547,14040,11520,0,0,0,11520,2520
39581,52864,41600,0,400,400,42000,10864
39583,71770.2,39600,1300,10000,11300,50900,20870.2
39596,67776,50200,0,0,0,50200,17576
39616,89524.021339,66000,0,956,956,66956,22568.021339
39618,23822.556516,27600,0,0,0,27600,-3777.443484
39628,24110,33000,0,1300,1300,34300,-10190
39661,20686,42000,0,8000,8000,50000,-29314
39662,82484,49400,0,3000,3000,52400,30084
39664,62240,33600,0,0,0,33600,28640
39668,24088,22920,0,0,0,22920,1168
39697,57171.79144,47000,0,0,0,47000,10171.79144
39704,80940,27900,0,0,0,27900,53040
39746,9870,11530,0,330,330,11860,-1990
39751,19688,22600,0,0,0,22600,-2912
39753,27340,26400,0,0,0,26400,940
39802,175741.99273,48400,0,5000,5000,53400,122341.99273
39805,75301.636095,48100,0,0,0,48100,27201.636095
39806,47952,74000,0,2500,2500,76500,-28548
39807,36410,30000,0,0,0,30000,6410
39901,78060,49000,0,0,0,49000,29060
39902,54446,38400,30000,0,30000,68400,-13954
39903,27744.800132,29280,0,0,0,29280,-1535.199868
39907,64528,24000,3500,3000,6500,30500,34028
39914,103427.18352,43200,0,0,0,43200,60227.183522
39930,63792,38400,0,0,0,38400,25392
39951,40775.190679,31800,0,0,0,31800,8975.1906791
39961,51746,27756,0,3500,3500,31256,20490
41035,32704,26400,0,0,0,26400,6304
50007,59330,36000,0,0,0,36000,23330
50031,30506,32400,0,0,0,32400,-1894
50032,35228,27600,0,0,0,27600,7628
50033,33317,17400,0,0,0,17400,15917
50034,88704,36200,0,0,0,36200,52504
50049,23809.533802,36000,30000,0,30000,66000,-42190.4662
50052,26000,14400,0,0,0,14400,11600
50060,47409.413324,25200,0,0,0,25200,22209.413324
50084,98267.604367,60450,0,0,0,60450,37817.604367
50085,22000,10320,0,0,0,10320,11680
50133,11568,18480,0,0,0,18480,-6912
50135,452010.08612,113528.81436,0,20000,20000,133528.81436,318481.27176
50142,51619.763578,34800,0,0,0,34800,16819.763578
50146,30800,26400,0,0,0,26400,4400
50148,33611.448152,31800,0,1500,1500,33300,311.4481521
50150,16000,16840,0,0,0,16840,-840
50178,15800,12696,0,0,0,12696,3104
50193,214674.4047,145350.54891,30000,3000,33000,178350.54891,36323.855784
50195,18893.661086,22574.333227,0,450,450,23024.333227,-4130.672141
50199,128811.05567,69600,0,0,0,69600,59211.055669
50213,27618,20400,0,0,0,20400,7218
50227,37152,12600,0,3000,3000,15600,21552
50231,75976.575213,14400,0,550,550,14950,61026.575213
50232,20130,16800,0,220,220,17020,3110
50233,34977.876412,13800,0,0,0,13800,21177.876412
50274,57403.596327,44400,0,0,0,44400,13003.596327
50281,77887.193924,33600,60000,0,60000,93600,-15712.80608
50372,81126.580047,36000,0,0,0,36000,45126.580047
50396,24052,28920,0,300,300,29220,-5168
50401,29196,24000,0,1200,1200,25200,3996
50411,19144,15000,6500,1800,8300,23300,-4156
50414,7187.8030283,12000,0,0,0,12000,-4812.196972
50416,52003.680894,41503.680894,25000,0,25000,66503.680894,-14500
50525,57553.113526,59400,0,1000,1000,60400,-2846.886474
50537,70324.659873,42000,10000,3000,13000,55000,15324.659873
50584,68598,52000,0,0,0,52000,16598
50585,72500,31200,20000,0,20000,51200,21300
50618,48539.111435,22800,0,0,0,22800,25739.111435
50623,55444.058657,21000,0,0,0,21000,34444.058657
50632,63465.150009,84000,0,0,0,84000,-20534.84999
50674,63928,35600,0,2000,2000,37600,26328
50680,52104,37200,0,0,0,37200,14904
50711,81625.476359,53440,0,3200,3200,56640,24985.476359
50716,94536.50744,39950,0,500,500,40450,54086.50744
50730,48508.206554,28800,0,2300,2300,31100,17408.206554
50738,27653.142523,23113.142523,0,0,0,23113.142523,4540
50740,90438.080269,39932.7115,0,0,0,39932.7115,50505.368769
50757,50700.134424,5580,0,0,0,5580,45120.134424
50771,31758,31310,0,0,0,31310,448
50791,35907.301939,18600,0,4000,4000,22600,13307.301939
50812,60108,30600,0,3000,3000,33600,26508
50818,35606.211892,32400,0,0,0,32400,3206.2118919
50819,41570.503516,24000,0,0,0,24000,17570.503516
50853,25247.139606,19200,0,500,500,19700,5547.1396062
50868,27914.684642,21600,0,0,0,21600,6314.6846419
50874,44254.007744,9600,0,0,0,9600,34654.007744
50913,23182.790501,21600,0,0,0,21600,1582.7905006
50914,35428.678174,46200,0,500,500,46700,-11271.32183
50926,20444.885576,25200,0,0,0,25200,-4755.114424
50941,20004.137634,14400,0,0,0,14400,5604.1376341
50942,69694.005534,56400,0,0,0,56400,13294.005534
50993,10700,10200,0,0,0,10200,500
50999,12854,10800,0,0,0,10800,2054
51000,9244,7800,0,0,0,7800,1444
51001,13867.601662,8467.6016616,0,0,0,8467.6016616,5400
51013,69398,43200,0,1000,1000,44200,25198
51051,16000,13700,0,0,0,13700,2300
51052,10618.69253,12600,0,0,0,12600,-1981.30747
51054,31864,26600,0,0,0,26600,5264
51055,3000,21000,0,0,0,21000,-18000
51056,17840,16400,0,0,0,16400,1440
51057,29480,27100,0,0,0,27100,2380
51058,28200,24600,0,0,0,24600,3600
51059,21573.122022,14716.538472,0,0,0,14716.538472,6856.5835504
51063,98620,48000,0,0,0,48000,50620
51066,68258.271938,38400,38000,0,38000,76400,-8141.728062
51070,52409,42000,0,0,0,42000,10409
51072,11500,10800,0,0,0,10800,700
51078,34522,32400,0,0,0,32400,2122
51089,78981.574746,37200,0,800,800,38000,40981.574746
51094,62598,25540,0,800,800,26340,36258
51148,28422.438322,25107.986705,0,0,0,25107.986705,3314.4516174
51153,23100,15900,0,0,0,15900,7200
51185,69565.205649,54400,19000,1000,20000,74400,-4834.794351
51186,37632,31200,0,0,0,31200,6432
51193,69704,50000,11000,0,11000,61000,8704
51199,61248,28800,0,0,0,28800,32448
51201,79033.113487,54200,0,17000,17000,71200,7833.1134871
51210,16108,13200,0,0,0,13200,2908
51297,29376,25200,0,1700,1700,26900,2476
51298,27400,26400,0,0,0,26400,1000
51314,42438,45600,20000,600,20600,66200,-23762
51351,73808.8,16800,0,2000,2000,18800,55008.8
51352,45740,25700,0,0,0,25700,20040
51355,35979.523325,36400,0,0,0,36400,-420.4766745
51363,40953.607744,18600,0,600,600,19200,21753.607744
51364,92309.646543,54700,20000,0,20000,74700,17609.646543
51366,41546.720116,15600,0,0,0,15600,25946.720116
51381,45373.865256,41600,0,0,0,41600,3773.8652563
51386,116041.36206,46150,0,0,0,46150,69891.362056
51388,74250,27650,0,0,0,27650,46600
51389,53803.568477,42000,0,1500,1500,43500,10303.568477
51392,104722.56999,44400,20000,500,20500,64900,39822.569995
51394,54242.236943,29300,0,0,0,29300,24942.236943
51399,173426,61400,0,5000,5000,66400,107026
51412,75760,42000,0,0,0,42000,33760
51420,57017.051196,33600,24000,0,24000,57600,-582.9488044
51438,18504.680496,13296,0,0,0,13296,5208.680496
51444,38940,45120,0,2500,2500,47620,-8680
51467,27786.75845,24100,0,0,0,24100,3686.7584502
51479,39199.142134,31800,300,3000,3300,35100,4099.1421338
51523,62996.399909,42000,0,0,0,42000,20996.399909
51525,24690.572616,20400,0,0,0,20400,4290.5726155
51544,25830.355304,30000,0,0,0,30000,-4169.644696
51545,53312.650685,42000,0,0,0,42000,11312.650685
51562,43171.625878,31200,0,0,0,31200,11971.625878
51619,27945.6,18000,0,0,0,18000,9945.6
51620,47024,30100,3500,1500,5000,35100,11924
51624,56600,28400,0,0,0,28400,28200
51639,193045.69169,67000,17000,2500,19500,86500,106545.69169
51651,105690.06016,39600,0,0,0,39600,66090.060162
51714,27683.052457,13200,0,250,250,13450,14233.052457
51719,128049.74676,58200,0,0,0,58200,69849.746759
51733,149569.0099,66000,0,0,0,66000,83569.009898
51737,81372.980967,42050,0,0,0,42050,39322.980967
51739,146942,96000,66000,0,66000,162000,-15058
51740,86476,66000,28000,0,28000,94000,-7524
51748,36110,33600,0,0,0,33600,2510
51761,30400,28800,0,600,600,29400,1000
51765,47092,33600,0,2000,2000,35600,11492
51766,117584.62265,44400,18000,3000,21000,65400,52184.622651
51773,80560.456597,31200,0,0,0,31200,49360.456597
51781,68841.064096,37600,0,0,0,37600,31241.064096
51792,13059.036227,7200,0,0,0,7200,5859.0362273
51794,46324.113682,45600,0,0,0,45600,724.11368172
51811,17244,25200,0,500,500,25700,-8456
51818,57028,32400,0,3500,3500,35900,21128
51819,56300,38400,0,280,280,38680,17620
51833,50052,25700,0,0,0,25700,24352
51837,73953.547423,58800,0,0,0,58800,15153.547423
51847,333233.89727,44400,0,0,0,44400,288833.89727
51867,13800,9600,0,0,0,9600,4200
51870,56522.644228,27600,0,4000,4000,31600,24922.644228
51881,474866.64798,348000,0,0,0,348000,126866.64798
51891,28260,21600,0,0,0,21600,6660
51895,38754.496052,32400,0,0,0,32400,6354.4960522
51900,72666.807608,56400,0,16000,16000,72400,266.80760817
51908,39352,23400,0,1000,1000,24400,14952
51955,84742.109832,33600,0,0,0,33600,51142.109832
51967,44750.884245,31200,0,0,0,31200,13550.884245
52001,70723.44628,15000,0,0,0,15000,55723.44628
52003,47815.691186,12200,0,0,0,12200,35615.691186
52018,19640,16800,0,400,400,17200,2440
52031,13244,16800,0,0,0,16800,-3556
52047,43060,31200,0,0,0,31200,11860
52050,30310,20650,0,0,0,20650,9660
52064,60000,22200,0,1200,1200,23400,36600
52082,27800,15600,0,0,0,15600,12200
52087,54290,10800,15000,0,15000,25800,28490
52089,21536.424815,8056.4248153,0,0,0,8056.4248153,13480
52110,45966.710502,13800,0,2000,2000,15800,30166.710502
52135,23081.8,13800,0,0,0,13800,9281.8
52137,13570,9150,0,0,0,9150,4420
52194,28000,20400,0,0,0,20400,7600
52197,21820,25200,5000,0,5000,30200,-8380
52234,123189.97899,62300,0,2700,2700,65000,58189.97899
52236,43258.348083,26400,0,0,0,26400,16858.348083
52265,-3392,50000,0,0,0,50000,-53392
52285,54938.479103,14400,0,0,0,14400,40538.479103
52298,22750,17400,0,0,0,17400,5350
52365,46192,21600,0,0,0,21600,24592
52380,22552,25200,6000,2000,8000,33200,-10648
52383,38232.347216,43200,25000,2000,27000,70200,-31967.65278
52389,160475.97039,54700,0,4000,4000,58700,101775.97039
52400,13580,8331.6024809,0,0,0,8331.6024809,5248.3975191
52418,40597.038318,35800,0,0,0,35800,4797.0383184
52433,46135.932039,21600,0,780,780,22380,23755.932039
52435,31830,11800,0,0,0,11800,20030
52452,48184.761658,24000,0,0,0,24000,24184.761658
52453,82961.658727,44800,0,1500,1500,46300,36661.658727
52454,50242.019467,31200,14000,0,14000,45200,5042.0194668
52455,27672,18100,16000,0,16000,34100,-6428
52465,111710,88400,0,0,0,88400,23310
52473,32666.53276,23400,0,0,0,23400,9266.5327598
52475,56174,40800,0,6000,6000,46800,9374
52478,50666,20400,0,0,0,20400,30266
52505,31288,25200,0,1000,1000,26200,5088
52512,8196,8400,0,0,0,8400,-204
52520,46360,27800,0,2000,2000,29800,16560
52523,20800,16800,0,0,0,16800,4000
52538,37300.441942,28800,0,0,0,28800,8500.4419424
52547,36634.135896,26450,0,0,0,26450,10184.135896
52613,16097.350258,19200,1500,0,1500,20700,-4602.649742
52670,69104,60000,0,0,0,60000,9104
52671,13730,20400,0,0,0,20400,-6670
52677,8320,9180,0,0,0,9180,-860
52687,11400,11400,0,0,0,11400,0
52696,16800,16800,0,0,0,16800,0
52697,34515.763195,42800,0,2000,2000,44800,-10284.23681
52700,30618.152493,18000,0,0,0,18000,12618.152493
52716,14560,13600,0,1000,1000,14600,-40
52717,20800,16800,0,0,0,16800,4000
52718,64108,31400,4000,2500,6500,37900,26208
52732,42016,20400,0,0,0,20400,21616
52733,18742.432185,17640,0,0,0,17640,1102.4321854
52736,20832,24600,0,0,0,24600,-3768
52776,16200,10800,0,0,0,10800,5400
52790,60090,44400,0,0,0,44400,15690
52791,89164,53950,0,0,0,53950,35214
52799,32896.319283,31200,0,0,0,31200,1696.3192829
52811,94604,57600,0,680,680,58280,36324
52813,48022,36000,0,0,0,36000,12022
52820,43034,33650,380,4000,4380,38030,5004
52851,125496.41288,50232.412878,0,800,800,51032.412878,74464
52893,27160,25200,0,0,0,25200,1960
52894,164937,75600,1000,600,1600,77200,87737
52903,10656,9600,0,0,0,9600,1056
52968,46398.770721,28900,0,400,400,29300,17098.770721
52975,27836,27600,0,1200,1200,28800,-964
52979,24056,30000,0,0,0,30000,-5944
52985,99992.2439,64800,0,1000,1000,65800,34192.2439
52989,45369.445188,36000,0,3000,3000,39000,6369.445188
52992,92080.39378,63000,7000,2200,9200,72200,19880.39378
53006,96558,43200,2800,500,3300,46500,50058
53008,84830.490886,48000,0,1300,1300,49300,35530.490886
53013,124356.72586,41600,37000,0,37000,78600,45756.725862
53028,8840,7200,0,0,0,7200,1640
53029,152902,92000,0,0,0,92000,60902
53042,53095.033574,28800,0,7000,7000,35800,17295.033574
53044,181370.28776,63600,0,28000,28000,91600,89770.287762
53062,25303.571902,27600,0,0,0,27600,-2296.428098
53066,62107.604822,45600,0,0,0,45600,16507.604822
53081,86324.24736,57600,0,1000,1000,58600,27724.24736
53082,54327.510653,38500,0,0,0,38500,15827.510653
53085,31396,31200,0,0,0,31200,196
53086,33880,26400,0,0,0,26400,7480
53095,94288,42000,0,200,200,42200,52088
53099,11000,13200,0,0,0,13200,-2200
53108,106610,57000,42000,5000,47000,104000,2610
53109,54311.838901,36500,0,0,0,36500,17811.838901
53193,204050.87719,96000,0,2700,2700,98700,105350.87719
53202,83172.8,54000,8000,0,8000,62000,21172.8
53225,66635.096425,36000,20000,0,20000,56000,10635.096425
53226,55480,48000,17000,0,17000,65000,-9520
53234,75172.589065,56400,0,0,0,56400,18772.589065
53373,68983.736693,45600,34000,0,34000,79600,-10616.26331
53376,68778.4,44400,0,0,0,44400,24378.4
53380,21895,19200,0,0,0,19200,2695
53381,51083,19200,0,0,0,19200,31883
53412,36964.033932,34200,6500,0,6500,40700,-3735.966068
53413,61720,49000,0,0,0,49000,12720
53428,60253.813963,45600,0,0,0,45600,14653.813963
53440,21436,26400,0,0,0,26400,-4964
53441,49900,45600,0,0,0,45600,4300
53443,59612,42000,0,2350,2350,44350,15262
53453,22838,25284,0,1200,1200,26484,-3646
53474,59235.43337,21000,34000,500,34500,55500,3735.4333702
53475,39740,19920,0,300,300,20220,19520
53485,11189.248671,17400,0,0,0,17400,-6210.751329
53486,107492.51427,39600,0,0,0,39600,67892.514275
53495,87981.277353,62600,0,0,0,62600,25381.277353
53504,54954,43300,0,3500,3500,46800,8154
53520,39024.16061,34440,0,0,0,34440,4584.1606103
53526,61374.446914,38400,0,0,0,38400,22974.446914
53531,410380,158000,250000,6500,256500,414500,-4120
53549,47248.705163,36000,0,0,0,36000,11248.705163
53552,47973.648542,18600,3500,0,3500,22100,25873.648542
53564,85239.470272,79200,0,0,0,79200,6039.4702718
53575,61176,44400,27000,0,27000,71400,-10224
53581,27704,22800,0,0,0,22800,4904
53596,30518.814153,18000,0,0,0,18000,12518.814153
53662,16182,16800,0,0,0,16800,-618
53666,30857.2,18000,0,0,0,18000,12857.2
53669,59760,32400,0,4000,4000,36400,23360
53673,23178,22800,0,0,0,22800,378
53676,14880,13200,0,0,0,13200,1680
53677,34999,22100,15000,0,15000,37100,-2101
53720,41722,21600,7800,0,7800,29400,12322
53741,41358.894609,15600,0,0,0,15600,25758.894609
53751,46194.019405,42000,0,0,0,42000,4194.0194053
53754,21678.228263,25200,0,0,0,25200,-3521.771737
53780,40130,25250,0,0,0,25250,14880
53793,13052,18000,0,3800,3800,21800,-8748
53798,7800,7800,0,0,0,7800,0
53817,25265.168585,24600,0,0,0,24600,665.16858468
53829,20720,10800,0,0,0,10800,9920
53839,27145.14344,21600,0,400,400,22000,5145.14344
53840,62740,38400,0,600,600,39000,23740
53844,79976,30100,0,0,0,30100,49876
53849,77044,54000,0,8000,8000,62000,15044
53871,29698.883553,26400,0,0,0,26400,3298.8835526
53905,43640,24000,0,2000,2000,26000,17640
53997,104910,45600,0,0,0,45600,59310
54008,79018,44400,600,0,600,45000,34018
54013,57260,55200,0,0,0,55200,2060
54019,72552,38400,0,450,450,38850,33702
54021,35620,25200,0,3000,3000,28200,7420
54116,89720,49200,0,0,0,49200,40520
54143,87497.348315,39200,18500,900,19400,58600,28897.348315
54152,43484.117332,28400,0,400,400,28800,14684.117332
54182,22328.33457,18360,0,0,0,18360,3968.3345704
54183,129520,77200,0,13000,13000,90200,39320
54239,13992,12000,0,0,0,12000,1992
54256,7000,8400,0,50,50,8450,-1450
54278,44921.253764,30480,5800,0,5800,36280,8641.2537636
54279,20496,25300,0,0,0,25300,-4804
54368,43597.2,24000,0,0,0,24000,19597.2
54477,52006,32400,0,0,0,32400,19606
54489,16580,15000,0,0,0,15000,1580
54502,54340,43320,0,1000,1000,44320,10020
54527,71240,54000,0,0,0,54000,17240
54545,76998,47200,0,0,0,47200,29798
54588,98464.575193,53000,-6000,0,-6000,47000,51464.575193
54618,80398.78901,42000,9300,2000,11300,53300,27098.78901
54620,128003.54572,48000,0,1000,1000,49000,79003.545721
54626,111288,25252,0,0,0,25252,86036
54627,19580,16800,0,0,0,16800,2780
54632,55480,33600,0,0,0,33600,21880
54635,102486,60000,3400,5000,8400,68400,34086
54673,25320,23100,0,0,0,23100,2220
54679,68640,51600,0,2000,2000,53600,15040
54680,79817.071331,39600,0,0,0,39600,40217.071331
54683,44055.483398,21060,0,0,0,21060,22995.483398
54684,34742.306883,19200,0,3870,3870,23070,11672.306883
54693,41714,39600,0,800,800,40400,1314
54694,38900,31200,0,18000,18000,49200,-10300
54696,22257,24000,0,0,0,24000,-1743
54702,89675.639908,18000,0,0,0,18000,71675.639908
54706,31814.346892,21600,0,0,0,21600,10214.346892
54711,78664.407068,48000,0,0,0,48000,30664.407068
54723,132496.59016,79000,0,1000,1000,80000,52496.590157
54763,64160.454226,24000,0,0,0,24000,40160.454226
54765,96775.842433,80000,0,1500,1500,81500,15275.842433
54766,97972.490681,50400,0,0,0,50400,47572.490681
54796,28585.959924,29400,0,350,350,29750,-1164.040076
54819,71440,30000,0,0,0,30000,41440
54908,47556,38400,15000,0,15000,53400,-5844
54934,81674.268286,51550,0,0,0,51550,30124.268286
54949,51463.6,42000,0,2000,2000,44000,7463.6
54963,56959.065599,42000,0,0,0,42000,14959.065599
54987,103482,46500,0,0,0,46500,56982
55006,166380.02275,110000,31000,0,31000,141000,25380.022747
55078,32708.4,30600,7000,0,7000,37600,-4891.6
55079,62562,25200,0,2500,2500,27700,34862
55084,90553.678557,45650,34000,0,34000,79650,10903.678557
55093,45662.3922,25488,0,0,0,25488,20174.3922
55094,62858.068578,39600,0,800,800,40400,22458.068578
55099,50676,33640,3000,0,3000,36640,14036
55104,22648,21900,17000,0,17000,38900,-16252
55118,46641.089905,38400,0,0,0,38400,8241.0899055
55147,61905.899339,41841.906343,0,1000,1000,42841.906343,19063.992997
55205,102070,36050,0,3500,3500,39550,62520
55209,22670,19000,0,0,0,19000,3670
55212,27000,26400,0,500,500,26900,100
55221,43332,22800,0,0,0,22800,20532
55272,15400,11460,0,1500,1500,12960,2440
55273,25774,16800,0,3000,3000,19800,5974
55275,25600,19200,0,1500,1500,20700,4900
55295,13800,13200,0,0,0,13200,600
55298,75070,30000,0,0,0,30000,45070
55300,15100,14400,0,0,0,14400,700
55308,19800,19800,0,0,0,19800,0
55322,60878.651769,34490.866526,0,0,0,34490.866526,26387.785243
55333,62599.876039,31200,0,7000,7000,38200,24399.876039
55338,180392,84600,0,2200,2200,86800,93592
55341,92472,62400,0,0,0,62400,30072
55342,51672,40900,-12000,0,-12000,28900,22772
55349,28107.458764,26400,0,0,0,26400,1707.4587641
55358,21700,18600,0,0,0,18600,3100
55362,81100,35250,20000,2000,22000,57250,23850
55372,27676,29000,4000,0,4000,33000,-5324
55375,28600,15600,0,0,0,15600,13000
55376,33800,16800,0,0,0,16800,17000
55379,40182,24000,-9000,0,-9000,15000,25182
55387,16500,12000,0,0,0,12000,4500
55393,15000,10800,0,0,0,10800,4200
55399,26700,25200,15000,0,15000,40200,-13500
55406,10200,8400,0,0,0,8400,1800
55425,50496.122104,21385.933935,0,1000,1000,22385.933935,28110.188169
55430,52058,37920,0,500,500,38420,13638
55439,12000,12600,0,0,0,12600,-600
55538,31663.04937,20400,0,0,0,20400,11263.04937
55542,21800,18000,0,0,0,18000,3800
55555,34600,14400,0,0,0,14400,20200
55562,18000,21000,0,0,0,21000,-3000
55586,13192.641408,9600,0,0,0,9600,3592.6414081
55602,320,11400,0,1300,1300,12700,-12380
55620,53900.106589,37200,0,1000,1000,38200,15700.106589
55629,2000,10800,0,0,0,10800,-8800
55636,8450,10800,0,0,0,10800,-2350
55639,10900,10200,0,0,0,10200,700
55642,22940.8,21600,0,0,0,21600,1340.8
55649,286264,30000,0,0,0,30000,256264
55660,37332,37200,0,0,0,37200,132
55690,7300,22800,0,0,0,22800,-15500
55692,43496,25200,0,0,0,25200,18296
55694,28800,22800,0,0,0,22800,6000
55743,39407.206975,607200,0,0,0,607200,-567792.793
55749,23878.426132,18000,0,1000,1000,19000,4878.4261318
55773,43300,24000,0,0,0,24000,19300
55774,54388,29200,0,1500,1500,30700,23688
55777,22176,15600,0,0,0,15600,6576
55783,9100,9240,0,0,0,9240,-140
55799,65260,42000,0,2000,2000,44000,21260
55832,26040,21540,0,0,0,21540,4500
55840,58600,51600,0,0,0,51600,7000
55842,12410,12000,0,0,0,12000,410
55843,34300,39000,0,0,0,39000,-4700
55876,30400,22800,0,0,0,22800,7600
55885,43607.487811,40800,0,0,0,40800,2807.487811
55887,39750,28800,0,0,0,28800,10950
55891,23400,16800,500,0,500,17300,6100
55917,57682.496168,33200,20000,0,20000,53200,4482.4961679
56039,72000.831479,50400,0,0,0,50400,21600.831479
56070,31990,36000,0,0,0,36000,-4010
56080,81832,26400,0,0,0,26400,55432
56097,43643.493188,30000,0,3000,3000,33000,10643.493188
56165,183498.08783,81000,1500,800,2300,83300,100198.08783
56174,81948.581374,67887.519175,0,15000,15000,82887.519175,-938.9378012
56177,71176,37200,0,0,0,37200,33976
56202,51486.406247,37300,0,0,0,37300,14186.406247
56215,66988.632317,31200,0,0,0,31200,35788.632317
56251,40946,32080,0,0,0,32080,8866
56261,95482.219724,38400,20000,5000,25000,63400,32082.219724
56262,72932,19200,0,0,0,19200,53732
56270,50480,34200,0,0,0,34200,16280
56276,26760,24900,0,0,0,24900,1860
56327,37147.95543,34800,0,0,0,34800,2347.9554303
56330,116681.37119,98000,0,1500,1500,99500,17181.371186
56445,81593.682108,48000,0,0,0,48000,33593.682108
56457,55300,33600,0,3000,3000,36600,18700
56458,171107.69248,42000,0,0,0,42000,129107.69248
56465,37576,34800,1700,850,2550,37350,226
56467,139945.02632,57000,0,400,400,57400,82545.026322
56473,27380,19200,0,2000,2000,21200,6180
56500,27645.025086,28850,0,0,0,28850,-1204.974914
56508,35789.174916,25200,18000,0,18000,43200,-7410.825084
56529,103110,83000,0,4000,4000,87000,16110
56533,35634,30000,0,2000,2000,32000,3634
56563,72250,35800,0,0,0,35800,36450
56568,53123.540719,19200,0,0,0,19200,33923.540719
56572,54244,30050,0,0,0,30050,24194
56574,86142,56000,24000,10000,34000,90000,-3858
56575,37300,32900,0,0,0,32900,4400
56577,48407,33600,0,0,0,33600,14807
56582,46912.883685,25200,0,0,0,25200,21712.883685
56589,15600,22800,0,3000,3000,25800,-10200
56593,49117.923395,17700,0,0,0,17700,31417.923395
56594,39662.056839,30000,0,6000,6000,36000,3662.0568394
56603,37049.413559,28600,0,2000,2000,30600,6449.4135588
56608,59387.181353,40800,0,0,0,40800,18587.181353
56610,36236.158279,27600,0,0,0,27600,8636.1582787
