NQUEST,Y,CN,CD1,CD2,CD,C,S
935409,15001.567964,14360,0,0,0,14360,641.56796358
935431,95297.906922,65860,21500,0,21500,87360,7937.9069221
935434,67195.826162,32830,5500,0,5500,38330,28865.826162
935443,123937.06674,48120,0,600,600,48720,75217.066736
935449,97214.663886,19420,19000,0,19000,38420,58794.663886
935579,226971.62338,120340,0,0,0,120340,106631.62338
935594,147176.98793,52060,-1000,0,-1000,51060,96116.987932
935643,94569.033045,60540,0,0,0,60540,34029.033045
935659,38464.135331,37920,0,500,500,38420,44.135330992
935666,80952.765409,45950,0,0,0,45950,35002.765409
935682,59425.61835,56200,0,700,700,56900,2525.6183505
935685,100299.24491,36700,0,0,0,36700,63599.244913
935686,198318.00026,147100,0,0,0,147100,51218.000258
935693,135464.99392,63000,0,0,0,63000,72464.993916
935695,62007.839818,60900,-10000,0,-10000,50900,11107.839818
935702,59711.006798,55650,1300,700,2000,57650,2061.0067982
935705,132484.44925,56300,0,5000,5000,61300,71184.449246
935714,43689.848858,46650,0,600,600,47250,-3560.151142
935716,154129.29675,52840,35000,5000,40000,92840,61289.29675
935808,63114.963812,19200,0,0,0,19200,43914.963812
935827,69900.355759,36680,40800,0,40800,77480,-7579.644241
935831,142334.64349,61560,0,0,0,61560,80774.643492
935850,204046.39072,31700,0,0,0,31700,172346.39072
935852,54460.040013,30920,0,0,0,30920,23540.040013
935871,59570.410456,44500,40000,0,40000,84500,-24929.58954
935877,104388.05284,94800,0,0,0,94800,9588.0528427
935892,59453.82812,27600,0,0,0,27600,31853.82812
935893,114597.78993,47400,-6000,0,-6000,41400,73197.789927
935905,38716.029305,31800,0,0,0,31800,6916.0293051
935908,40231.359272,24720,0,0,0,24720,15511.359272
935916,33846.796358,21970,0,0,0,21970,11876.796358
935927,80607.2,71500,0,0,0,71500,9107.2
935940,46397.636822,35750,0,0,0,35750,10647.636822
935943,11928.22648,18340,0,0,0,18340,-6411.77352
935953,30417.543709,23420,0,0,0,23420,6997.5437087
935960,183911.74118,68670,0,0,0,68670,115241.74118
935993,175439.74613,83600,0,0,0,83600,91839.74613
935994,145109.6469,49700,0,0,0,49700,95409.646898
935999,419266.7707,104600,0,0,0,104600,314666.7707
936001,121213.51346,62400,0,0,0,62400,58813.513456
936011,67349.774453,66500,0,0,0,66500,849.77445309
936017,84250.874173,42700,0,0,0,42700,41550.874173
936039,112345.74036,56100,0,0,0,56100,56245.740357
936048,24200,23000,0,0,0,23000,1200
936049,47320.119877,31755,0,800,800,32555,14765.119877
936059,47115.679636,19700,0,0,0,19700,27415.679636
936064,13800.627185,9860,0,0,0,9860,3940.6271854
936071,82035.194537,32310,0,0,0,32310,49725.194537
936100,108243.90298,58600,0,0,0,58600,49643.90298
936118,55040.767053,44420,0,2000,2000,46420,8620.7670532
936133,106635.5688,34960,0,0,0,34960,71675.568803
936150,32094.017443,25040,0,0,0,25040,7054.0174434
936161,375441.30566,52250,0,0,0,52250,323191.30566
936227,16924.869317,13260,0,0,0,13260,3664.8693172
936247,89147.402355,74400,0,10000,10000,84400,4747.4023554
936252,69022.22099,45500,0,3500,3500,49000,20022.22099
936253,69560.378583,40850,0,1500,1500,42350,27210.378583
936272,63055.645926,49900,0,5000,5000,54900,8155.6459258
936278,67225.558297,44800,0,3000,3000,47800,19425.558297
936289,44759.182235,42450,22000,0,22000,64450,-19690.81777
936316,71120.318543,57300,0,0,0,57300,13820.318543
936370,57373.714282,43780,0,3500,3500,47280,10093.714282
936406,13935.087417,12790,0,0,0,12790,1145.0874173
936411,72749.834244,38160,0,4000,4000,42160,30589.834244
936412,83187.005198,65600,0,20000,20000,85600,-2412.994802
936424,79040.574652,35180,0,0,0,35180,43860.574652
936459,114529.3818,56700,0,0,0,56700,57829.381797
936465,140846.74778,47200,0,500,500,47700,93146.747783
936470,460317.74766,74450,0,10000,10000,84450,375867.74766
936478,204773.45693,39100,40000,0,40000,79100,125673.45693
936483,159613.95503,48300,0,0,0,48300,111313.95503
936619,162108.24545,72600,0,0,0,72600,89508.245454
936624,30399.644648,27900,0,600,600,28500,1899.644648
936635,68679.221789,38300,0,2000,2000,40300,28379.221789
936651,271243.80815,60540,0,0,0,60540,210703.80815
936656,355563.38944,151800,0,0,0,151800,203763.38944
936657,72830.615852,33850,0,3000,3000,36850,35980.615852
936661,137557.67266,33250,0,0,0,33250,104307.67266
936664,221719.08764,173250,0,0,0,173250,48469.087637
936666,202506.60779,74500,25000,8000,33000,107500,95006.607787
936667,24313.028259,19000,0,0,0,19000,5313.0282588
936682,83413.431121,34810,0,0,0,34810,48603.431121
936683,219401.07709,69150,0,3500,3500,72650,146751.07709
936684,240481.42615,50300,0,0,0,50300,190181.42615
936688,49151.286667,43810,0,0,0,43810,5341.2866672
936691,373550.7071,78800,0,7500,7500,86300,287250.7071
936692,207010.10517,101000,0,2000,2000,103000,104010.10517
936693,108898.10126,46900,0,2500,2500,49400,59498.101262
936711,244683.00138,100250,0,0,0,100250,144433.00138
936723,425530.76978,188400,0,0,0,188400,237130.76978
936739,278812.98843,118850,0,0,0,118850,159962.98843
936754,58771.95149,20750,0,1000,1000,21750,37021.95149
936768,95537.839006,69550,30000,5000,35000,104550,-9012.160994
936773,20136.359272,19800,0,0,0,19800,336.35927166
936779,19747.038907,15700,0,0,0,15700,4047.0389075
936783,78034.495199,53350,0,0,0,53350,24684.495199
936789,36952.841098,20040,0,0,0,20040,16912.841098
936792,37961.940717,33850,25000,0,25000,58850,-20888.05928
936794,106654.66981,76150,0,30000,30000,106150,504.66980898
936801,94486.880709,44250,0,0,0,44250,50236.880709
936803,110614.72932,47500,0,0,0,47500,63114.729325
936813,44631.359272,34700,0,1000,1000,35700,8931.3592717
936814,197767.54239,45800,0,0,0,45800,151967.54239
936824,89436.666558,40400,60000,0,60000,100400,-10963.33344
936839,48042.372724,33250,0,0,0,33250,14792.372724
936850,343004.55411,96800,0,0,0,96800,246204.55411
936872,263118.02475,67610,0,0,0,67610,195508.02475
936874,60671.942753,51950,0,0,0,51950,8721.9427525
936875,21000,15500,0,0,0,15500,5500
936956,148880.05768,144200,0,0,0,144200,4680.0576822
936975,103864.06331,92000,0,0,0,92000,11864.063311
936976,56881.531285,29555,0,0,0,29555,27326.531285
936993,259286.9101,82036,45000,0,45000,127036,132250.9101
936999,542542.66681,128550,0,0,0,128550,413992.66681
937000,166119.34631,97500,0,0,0,97500,68619.346309
937017,92746.823323,52750,0,0,0,52750,39996.823323
937018,89418.954716,48990,0,0,0,48990,40428.954716
937030,80504.804471,36700,0,0,0,36700,43804.804471
937081,178477.4865,81880,4000,700,4700,86580,91897.486504
937103,57863.059607,43600,0,4000,4000,47600,10263.059607
937120,173576.79043,95000,0,5000,5000,100000,73576.79043
937125,621577.06625,479500,0,0,0,479500,142077.06625
937156,50390.185456,34244,0,500,500,34744,15646.185456
937158,209834.07781,145600,0,1000,1000,146600,63234.077815
937162,179576.92609,258000,0,4000,4000,262000,-82423.07391
937194,150687.63905,139006,7000,0,7000,146006,4681.6390542
937209,184817.56794,58732,0,800,800,59532,125285.56794
937306,315228.6154,113700,0,0,0,113700,201528.6154
937326,222520.35815,187100,0,1000,1000,188100,34420.358152
937328,154282.82141,79862,11000,600,11600,91462,62820.821406
937332,45817.777652,41838,0,1200,1200,43038,2779.7776517
937371,75894.427484,63280,0,0,0,63280,12614.427484
937375,82207.111988,48140,0,0,0,48140,34067.111988
937431,119898.69566,54000,0,1500,1500,55500,64398.695664
937437,48979.582616,23000,0,0,0,23000,25979.582616
937442,20764.57052,16840,0,0,0,16840,3924.5705204
937443,21056.89904,13570,0,0,0,13570,7486.8990398
937460,264903.4027,91120,0,5000,5000,96120,168783.4027
937464,100671.26074,27360,0,0,0,27360,73311.260745
937469,45577.826256,30250,0,700,700,30950,14627.826256
937470,57201.084156,31266,35357,600,35957,67223,-10021.91584
937475,172845.14747,40750,0,0,0,40750,132095.14747
937484,67512.893378,46210,0,0,0,46210,21302.893378
937485,47319.514902,39820,0,0,0,39820,7499.5149016
937530,108562.81543,76270,0,0,0,76270,32292.815432
937535,51404.734214,51000,0,2000,2000,53000,-1595.265786
937559,406454.08462,114150,0,0,0,114150,292304.08462
937570,191449.22766,50380,0,0,0,50380,141069.22766
937585,121376.2187,50300,0,0,0,50300,71076.2187
937588,38758.626902,23479,0,0,0,23479,15279.626902
937591,39556.446689,17226,0,400,400,17626,21930.446689
937603,114657.84645,52200,0,0,0,52200,62457.846454
937608,73372.768242,32995,12500,500,13000,45995,27377.768242
937612,16546.271854,13810,0,0,0,13810,2736.2718543
937617,30368.769092,20720,0,0,0,20720,9648.7690917
937631,32339.868373,19640,0,0,0,19640,12699.868373
937648,25648.580518,20850,0,0,0,20850,4798.5805182
937697,34922.927735,30800,0,0,0,30800,4122.927735
937729,55149.587229,43300,750,0,750,44050,11099.587229
937831,78056.718543,55010,0,0,0,55010,23046.718543
937835,20309.407781,12230,0,0,0,12230,8079.4077815
937844,22806.271854,15800,0,0,0,15800,7006.2718543
937845,170395.06117,40850,0,8000,8000,48850,121545.06117
937974,364268.43303,87550,0,0,0,87550,276718.43303
937981,312681.34003,59530,0,0,0,59530,253151.34003
937989,84723.646961,58300,0,0,0,58300,26423.646961
937990,59058.232571,31150,0,0,0,31150,27908.232571
937994,86697.161578,28200,0,3000,3000,31200,55497.161578
937999,28415.679636,21730,0,0,0,21730,6685.6796358
938002,20494.703891,12000,0,0,0,12000,8494.7038907
938005,319176.63745,112700,0,0,0,112700,206476.63745
938021,41016.934007,30080,0,0,0,30080,10936.934007
938024,59687.437087,35770,22000,550,22550,58320,1367.4370866
938025,20312.543709,12050,0,0,0,12050,8262.5437087
938026,62080.02294,23000,0,0,0,23000,39080.02294
938029,78876.172401,35930,0,0,0,35930,42946.172401
938031,120965.28526,29840,0,0,0,29840,91125.285256
938097,38821.589264,25500,2000,0,2000,27500,11321.589264
938107,197433.70854,50000,28000,4000,32000,82000,115433.70854
938109,439756.28797,82200,0,0,0,82200,357556.28797
938111,19201.567964,7900,0,0,0,7900,11301.567964
938117,54847.038907,31000,0,0,0,31000,23847.038907
938181,41136.991963,17310,0,0,0,17310,23826.991963
938183,172058.57343,50400,0,0,0,50400,121658.57343
938185,59829.261921,20080,0,0,0,20080,39749.261921
938312,18206.271854,18400,0,0,0,18400,-193.7281457
938328,229072.72255,103100,0,0,0,103100,125972.72255
938333,198998.57245,62806,65000,20000,85000,147806,51192.572449
938362,38996.592442,14280,0,0,0,14280,24716.592442
938373,128536.96772,79200,0,0,0,79200,49336.967721
938439,30178.110762,24128,0,500,500,24628,5550.1107618
938440,60967.508462,31750,0,750,750,32500,28467.508462
938443,124899.79432,43788,0,0,0,43788,81111.794323
938457,62566.155826,41000,0,0,0,41000,21566.155826
938492,42377.38696,31900,-5000,0,-5000,26900,15477.38696
938516,327217.41886,126600,0,0,0,126600,200617.41886
938542,28967.848276,21380,0,550,550,21930,7037.8482759
938546,46674.729825,43720,0,0,0,43720,2954.7298249
938580,20624.286654,23230,0,1000,1000,24230,-3605.713346
938608,214334.89943,73870,0,1500,1500,75370,138964.89943
938647,21012.543709,16900,0,0,0,16900,4112.5437087
938652,86656.038033,74240,0,0,0,74240,12416.038033
938656,61598.063905,32990,0,800,800,33790,27808.063905
938657,49536.4139,32320,0,750,750,33070,16466.4139
938658,15077.161531,18170,0,0,0,18170,-3092.838469
938668,122385.71349,83900,0,2000,2000,85900,36485.713493
938672,128455.52909,67840,0,2000,2000,69840,58615.529087
938673,105416.75677,71156,0,0,0,71156,34260.756774
938679,71656.446689,20450,0,0,0,20450,51206.446689
938687,149801.86032,89400,0,0,0,89400,60401.860323
938703,128159.42227,81250,0,0,0,81250,46909.422268
938755,51498.641417,25600,10000,2000,12000,37600,13898.641417
938766,59538.710241,34050,0,0,0,34050,25488.710241
938770,111232.4632,41100,0,0,0,41100,70132.463199
938784,27212.611056,24100,0,0,0,24100,3112.6110562
938786,29606.2328,16600,0,0,0,16600,13006.2328
938794,83538.40385,49250,0,0,0,49250,34288.40385
938795,34055.897204,28600,0,0,0,28600,5455.8972044
938803,42697.609408,33300,0,0,0,33300,9397.6094079
938833,41670.679331,35000,0,1000,1000,36000,5670.6793306
938834,14202.508742,9040,0,0,0,9040,5162.5087417
938839,26009.407781,26020,0,500,500,26520,-510.5922185
938882,36728.730112,24200,0,800,800,25000,11728.730112
938888,28474.363689,20800,0,0,0,20800,7674.3636888
938920,29568.990398,24350,0,1000,1000,25350,4218.9903977
938992,27721.95149,20990,0,0,0,20990,6731.9514902
938993,52182.106887,42450,2900,0,2900,45350,6832.1068874
938996,24051.932646,17100,0,500,500,17600,6451.932646
939031,114194.15279,60600,0,3200,3200,63800,50394.152788
939041,70893.6358,35950,0,3500,3500,39450,31443.6358
939043,47690.516443,45600,0,0,0,45600,2090.5164425
939051,38274.475128,26400,0,350,350,26750,11524.475128
939066,48264.238907,32050,0,5000,5000,37050,11214.238907
939071,34812.718543,28600,0,0,0,28600,6212.7185433
939114,101316.5201,64090,0,0,0,64090,37226.520099
939119,107561.33077,39400,0,0,0,39400,68161.33077
939139,61084.5484,28280,0,0,0,28280,32804.5484
939153,163925.16243,57800,0,0,0,57800,106125.16243
939154,130296.32106,54200,0,0,0,54200,76096.321063
939156,48030.617274,29200,0,0,0,29200,18830.617274
939157,45078.771596,20700,0,700,700,21400,23678.771596
939161,238810.88202,88800,6500,0,6500,95300,143510.88202
939168,404309.66306,110800,0,10000,10000,120800,283509.66306
939173,52894.077815,20700,0,0,0,20700,32194.077815
939176,142095.117,52200,0,0,0,52200,89895.117004
939177,59194.077815,28000,0,0,0,28000,31194.077815
939180,72455.990064,58000,5500,3000,8500,66500,5955.9900637
939181,90817.604198,40800,0,1200,1200,42000,48817.604198
939190,46367.549589,21260,0,3000,3000,24260,22107.549589
939194,58548.735039,47000,0,0,0,47000,11548.735039
939210,29709.407781,21950,0,0,0,21950,7759.4077815
939215,33968.129185,15940,0,0,0,15940,18028.129185
939222,59328.240003,19978,0,0,0,19978,39350.240003
939235,102543.69928,54800,0,2000,2000,56800,45743.699281
939240,23997.038907,21400,0,700,700,22100,1897.0389075
939260,431667.76461,140250,130000,5000,135000,275250,156417.76461
939261,121272.15968,72260,1000,3000,4000,76260,45012.159682
939263,252044.25966,62200,0,1500,1500,63700,188344.25966
939264,15651.359272,13510,0,450,450,13960,1691.3592717
939266,77507.168993,39570,0,4500,4500,44070,33437.168993
939271,44604.303581,37400,0,0,0,37400,7204.3035807
939272,1203479.4867,286300,0,0,0,286300,917179.48673
939278,39807.08395,23200,0,0,0,23200,16607.08395
939282,52016.915008,27800,0,0,0,27800,24216.915008
939294,7882,9050,0,0,0,9050,-1168
939300,36754.676157,25100,0,0,0,25100,11654.676157
939302,109633.51459,62200,0,0,0,62200,47433.514585
939305,49452.695304,29400,0,800,800,30200,19252.695304
939320,145165.14618,71200,0,0,0,71200,73965.146178
939326,55637.144814,60100,0,0,0,60100,-4462.855186
939334,34635.23775,20750,0,0,0,20750,13885.23775
939335,25419.553529,26900,0,0,0,26900,-1480.446471
939336,38524.248224,22000,0,0,0,22000,16524.248224
939346,66820.166054,22240,17000,400,17400,39640,27180.166054
939347,82581.816599,62800,0,0,0,62800,19781.816599
939348,33993.985176,19800,0,3500,3500,23300,10693.985176
939354,77647.107778,35300,0,0,0,35300,42347.107778
939356,37309.128683,26450,0,0,0,26450,10859.128683
939358,49024.997808,30084,0,0,0,30084,18940.997808
939376,1599126.9077,103000,50000,0,50000,153000,1446126.9077
939392,86661.773798,52600,0,450,450,53050,33611.773798
939412,26034.59483,21050,0,0,0,21050,4984.5948301
939424,44855.484096,25368,0,0,0,25368,19487.484096
939479,50816.103529,26500,0,0,0,26500,24316.103529
939522,65702.675998,37450,0,0,0,37450,28252.675998
939523,102119.54459,48550,0,0,0,48550,53569.544586
939528,135655.12617,97900,0,0,0,97900,37755.126174
939529,81959.499573,74300,0,0,0,74300,7659.4995734
939606,36743.932285,30964,0,2000,2000,32964,3779.9322855
939624,196369.58235,123263,0,870,870,124133,72236.582355
939656,18800.313593,12740,0,0,0,12740,6060.3135927
939671,43347.038907,19750,0,0,0,19750,23597.038907
939691,127732.08808,112970,0,0,0,112970,14762.088075
939692,83531.359272,22800,0,0,0,22800,60731.359272
939710,81135.493495,60000,0,0,0,60000,21135.493495
939718,100246.07167,110508,0,0,0,110508,-10261.92833
939732,99832.993006,50000,0,0,0,50000,49832.993006
939740,330552.21901,101820,0,1500,1500,103320,227232.21901
939761,19512.543709,13250,0,0,0,13250,6262.5437087
939762,29253.298879,30900,0,850,850,31750,-2496.701121
939764,44315.679636,19790,0,0,0,19790,24525.679636
939779,115020.07263,38540,0,0,0,38540,76480.072632
939780,120980.33936,72860,0,1000,1000,73860,47120.339359
939802,33102.508742,30228,0,0,0,30228,2874.5087417
939805,39031.359272,25000,0,0,0,25000,14031.359272
939817,150465.98699,45909,0,2000,2000,47909,102556.98699
939868,19202.822334,13280,0,0,0,13280,5922.8223344
939909,418948.846,401100,28000,8000,36000,437100,-18151.154
939911,8401.9171257,16700,0,0,0,16700,-8298.082874
939925,59540.975745,21800,0,0,0,21800,37740.975745
939928,22732.927235,17030,0,0,0,17030,5702.9272352
939963,190760.01363,55600,0,0,0,55600,135160.01363
939966,56657.977886,25000,0,0,0,25000,31657.977886
939985,29202.198505,21350,0,0,0,21350,7852.1985045
940025,138575.81068,54100,0,0,0,54100,84475.810684
940038,17825.087417,17540,0,0,0,17540,285.08741733
940047,218800.43348,94500,20000,0,20000,114500,104300.43348
940049,73947.038907,35250,0,0,0,35250,38697.038907
940050,218122.76686,193200,-130000,100000,-30000,163200,54922.766859
940055,214202.77631,75000,0,0,0,75000,139202.77631
940065,69806.855839,59918,0,500,500,60418,9388.8558388
940094,92915.662013,31210,17000,0,17000,48210,44705.662013
940145,38521.15058,37760,0,3000,3000,40760,-2238.84942
940186,19515.207953,20150,0,0,0,20150,-634.792047
940241,28205.017483,21900,0,0,0,21900,6305.0174835
940246,171835.09886,195100,0,6500,6500,201600,-29764.90114
940259,35591.53934,22820,0,0,0,22820,12771.53934
940296,115571.69027,54300,0,0,0,54300,61271.690274
940306,33679.325928,17260,0,0,0,17260,16419.325928
940308,66794.077815,52830,0,2500,2500,55330,11464.077815
940359,85628.447031,38600,0,0,0,38600,47028.447031
940400,58045.522903,26990,0,0,0,26990,31055.522903
940433,46509.890066,28490,0,1800,1800,30290,16219.890066
940456,33499.228878,17670,0,700,700,18370,15129.228878
940513,78109.407781,35200,5500,1600,7100,42300,35809.407781
940519,74047.961503,39600,0,500,500,40100,33947.961503
940549,47021.95149,50050,0,0,0,50050,-3028.04851
940554,189458.46784,129100,0,3000,3000,132100,57358.467839
940559,254613.9796,94200,0,3000,3000,97200,157413.9796
940565,128390.92213,63780,18000,5800,23800,87580,40810.922131
940586,249724.04198,117960,0,9000,9000,126960,122764.04198
940589,49988.908076,28200,0,0,0,28200,21788.908076
940598,112913.88001,98245,6350,600,6950,105195,7718.8800091
940605,96497.923192,64550,0,0,0,64550,31947.923192
940614,267006.97573,121205,0,0,0,121205,145801.97573
940618,114169.35296,77600,30000,0,30000,107600,6569.3529551
940637,111039.07149,48800,0,0,0,48800,62239.071492
940639,26395.168655,25770,0,0,0,25770,625.16865532
940643,363733.53707,167500,0,25000,25000,192500,171233.53707
940663,28034.578782,44850,0,2000,2000,46850,-18815.42122
940689,47006.271854,27200,0,0,0,27200,19806.271854
940743,239681.45018,95325,0,5000,5000,100325,139356.45018
940814,267241.91403,121280,-9000,0,-9000,112280,154961.91403
940852,73582.038907,42335,0,0,0,42335,31247.038907
940932,50303.44952,30106,0,0,0,30106,20197.44952
940943,207547.5282,59806,0,0,0,59806,147741.5282
940957,128327.4418,96000,0,0,0,96000,32327.441797
940958,84647.038907,49900,0,0,0,49900,34747.038907
940978,85202.887939,47550,0,0,0,47550,37652.887939
941062,75866.935127,58060,0,0,0,58060,17806.935127
941120,135204.86153,92400,0,0,0,92400,42804.861531
941156,153512.75457,96150,0,0,0,96150,57362.754566
941278,56426.844205,47660,0,0,0,47660,8766.8442052
941305,88031.359272,48250,0,0,0,48250,39781.359272
941308,72908.133272,47050,0,0,0,47050,25858.133272
941349,39609.407781,36840,0,0,0,36840,2769.4077815
941363,399747.21282,163080,0,0,0,163080,236667.21282
941494,594168.16084,75980,41000,0,41000,116980,477188.16084
941503,59461.69063,39800,0,0,0,39800,19661.69063
941583,53570.645499,32600,0,0,0,32600,20970.645499
941661,67177.827503,37550,0,0,0,37550,29627.827503
941662,71782.246326,52100,0,2000,2000,54100,17682.246326
941821,122611.17799,54600,0,0,0,54600,68011.177986
941848,375643.6304,122030,0,3000,3000,125030,250613.6304
941874,26017.429742,17300,0,0,0,17300,8717.4297416
941926,12806.271854,14818,0,0,0,14818,-2011.728146
941928,85460.604453,51540,0,0,0,51540,33920.604453
941939,107358.16939,81100,0,0,0,81100,26258.169394
942020,36211.020083,46600,0,0,0,46600,-10388.97992
942056,24425.644669,22320,0,2000,2000,24320,105.6446689
942071,72413.760454,26940,0,15000,15000,41940,30473.760454
942073,201723.07515,63480,-45000,0,-45000,18480,183243.07515
942096,47531.359272,25460,0,0,0,25460,22071.359272
942099,72256.796358,36200,0,0,0,36200,36056.796358
942139,147624.97536,46100,0,0,0,46100,101524.97536
942144,84749.723741,97400,0,20000,20000,117400,-32650.27626
942152,28817.247599,25680,0,0,0,25680,3137.2475994
942179,57997.845661,45365,0,0,0,45365,12632.845661
942182,17317.631126,10260,0,0,0,10260,7057.631126
942185,34847.038907,24850,0,0,0,24850,9997.0389075
942241,28382.508742,14400,0,0,0,14400,13982.508742
942245,65642.448322,46060,0,0,0,46060,19582.448322
942248,37431.720676,19520,0,0,0,19520,17911.720676
942250,28106.161189,35360,0,0,0,35360,-7253.838811
942251,37085.087417,22260,0,0,0,22260,14825.087417
942258,17686.271854,12240,0,0,0,12240,5446.2718543
942301,77319.167225,61300,0,0,0,61300,16019.167225
942302,11400,11290,0,0,0,11290,110
942306,70078.398179,38600,0,0,0,38600,31478.398179
942316,82357.161627,44800,0,0,0,44800,37557.161627
942334,18102.149415,10700,0,0,0,10700,7402.1494147
942336,42031.067723,9350,0,700,700,10050,31981.067723
942339,73718.419721,35510,0,0,0,35510,38208.419721
942340,90672.589351,41230,0,0,0,41230,49442.589351
942345,49053.605024,27900,0,0,0,27900,21153.605024
942376,174805.01869,77200,21000,0,21000,98200,76605.018688
942381,108594.89132,52320,0,0,0,52320,56274.891315
942387,128968.7904,60200,0,0,0,60200,68768.790396
942392,80157.320111,49300,0,0,0,49300,30857.320111
942403,148370.66271,47100,0,0,0,47100,101270.66271
942406,261953.78715,78300,0,0,0,78300,183653.78715
942408,66094.046369,34668,0,0,0,34668,31426.046369
942411,41531.50187,30950,0,0,0,30950,10581.50187
942417,153639.83527,92876,0,0,0,92876,60763.835266
942428,111870.962,65170,0,0,0,65170,46700.962002
942430,145902.87042,55800,0,0,0,55800,90102.870419
942513,31139.980914,28760,0,200,200,28960,2179.9809139
942514,26605.331076,19540,0,700,700,20240,6365.3310762
942522,25009.953181,21050,0,0,0,21050,3959.9531808
942527,21003.446187,18200,0,0,0,18200,2803.4461872
942528,37561.567964,17250,0,0,0,17250,20311.567964
942529,13004.703891,12200,0,0,0,12200,804.70389075
942531,17003.135927,23600,0,0,0,23600,-6596.864073
942553,16084.453663,12980,0,0,0,12980,3104.4536629
942565,27602.815015,23350,0,0,0,23350,4252.8150151
942614,26901.567964,15635,0,0,0,15635,11266.567964
942619,13120.627185,11480,0,0,0,11480,1640.6271854
942662,44250.874173,38730,0,0,0,38730,5520.8741733
942663,39602.795337,36600,0,0,0,36600,3002.795337
942669,47829.548162,23695,0,0,0,23695,24134.548162
942707,12943.135927,9600,0,0,0,9600,3343.1359272
942712,7000.1567964,8300,0,0,0,8300,-1299.843204
942716,63553.990709,54060,0,0,0,54060,9493.9907087
942747,85313.533784,42720,0,0,0,42720,42593.533784
942772,12091.567964,14010,0,0,0,14010,-1918.432036
942808,17080,7290,0,0,0,7290,9790
942839,24715.679636,15330,0,0,0,15330,9385.6796358
942855,22140,16400,0,0,0,16400,5740
942866,174313.59272,82350,0,0,0,82350,91963.592717
942871,13971.254371,12000,0,0,0,12000,1971.2543709
942873,37246.642289,22600,0,0,0,22600,14646.642289
942896,52279.984389,41700,0,0,0,41700,10579.984389
942903,9750,3804,0,0,0,3804,5946
942907,14952.508742,13900,0,0,0,13900,1052.5087417
942918,56331.359272,26100,0,0,0,26100,30231.359272
942942,50076.473374,43400,0,0,0,43400,6676.4733739
942943,31706.271854,18290,0,0,0,18290,13416.271854
942951,55121.95149,21300,0,0,0,21300,33821.95149
942961,56409.757451,25170,0,0,0,25170,31239.757451
942969,93829.565965,41350,16000,0,16000,57350,36479.565965
943000,44400,28020,0,0,0,28020,16380
943006,114531.35927,46550,0,0,0,46550,67981.359272
943007,37869.518038,28540,0,0,0,28540,9329.5180376
943013,5400,12890,0,0,0,12890,-7490
943020,32001.596027,33490,0,0,0,33490,-1488.403973
943040,45224.245021,23460,0,0,0,23460,21764.245021
943120,15601.567964,19770,0,0,0,19770,-4168.432036
943121,109292.90499,54560,0,0,0,54560,54732.904992
943157,164400,59900,0,0,0,59900,104500
943241,21994.676328,21850,0,2500,2500,24350,-2355.323672
943280,17034.703891,16110,0,0,0,16110,924.70389075
943283,82028.223344,52050,0,0,0,52050,29978.223344
943284,29100,29590,0,0,0,29590,-490
943328,58078.398179,51650,0,0,0,51650,6428.3981792
943387,40025.087417,45300,0,5000,5000,50300,-10274.91258
943390,30132.366336,30660,0,0,0,30660,-527.6336636
943513,20400,17130,0,0,0,17130,3270
943517,31719.688362,34922,0,0,0,34922,-3202.311638
943577,34001.5335,18530,0,0,0,18530,15471.5335
943616,29805.207655,21850,0,0,0,21850,7955.2076549
943620,6000,17100,0,0,0,17100,-11100
943623,43604.703891,21100,0,0,0,21100,22504.703891
943626,15001.567964,19050,0,0,0,19050,-4048.432036
943629,52209.407781,27400,0,0,0,27400,24809.407781
943632,62175.679636,23100,0,0,0,23100,39075.679636
943634,44404.655598,24900,0,0,0,24900,19504.655598
943645,28603.135927,19500,0,0,0,19500,9103.1359272
943653,15001.567964,20850,0,0,0,20850,-5848.432036
943657,10961,12150,0,0,0,12150,-1189
943739,24209.407781,19950,0,0,0,19950,4259.4077815
943791,61089.407781,22150,0,0,0,22150,38939.407781
943851,15859.407781,15170,0,0,0,15170,689.4077815
943858,27315.40861,25050,0,1000,1000,26050,1265.4086096
943860,45621.277708,38950,0,0,0,38950,6671.2777076
943863,15101.990857,16950,0,0,0,16950,-1848.009143
943881,34007.839818,18210,0,400,400,18610,15397.839818
943901,14400,14400,0,0,0,14400,0
943909,22116.634106,16490,0,0,0,16490,5626.6341063
943955,78529.470633,28690,0,0,0,28690,49839.470633
943974,66992.254324,68820,0,0,0,68820,-1827.745676
943996,31850.6655,28740,0,0,0,28740,3110.6654999
944009,30808.050972,13750,0,0,0,13750,17058.050972
944012,49335.139424,23560,0,0,0,23560,25775.139424
944016,20348.699828,21740,0,0,0,21740,-1391.300172
944020,99013.592717,27960,0,0,0,27960,71053.592717
944036,59946.550059,29000,0,0,0,29000,30946.550059
944039,91801.416836,38850,0,0,0,38850,52951.416836
944047,14000,16540,0,0,0,16540,-2540
944066,13804.703891,14460,0,250,250,14710,-905.2961093
944067,79920,36000,0,0,0,36000,43920
944083,9916.7963583,11870,0,0,0,11870,-1953.203642
944089,13960,12300,0,0,0,12300,1660
944099,187969.89582,102020,0,1500,1500,103520,84449.895818
944102,143067.63785,82698,0,2000,2000,84698,58369.637853
944105,316569.0707,117680,18000,2000,20000,137680,178889.0707
944107,53843.835266,35070,0,0,0,35070,18773.835266
